Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,2010,2017,2018,2020
AUT,Austria,40962,"Harmonized Test Scores, Female",Score,505.557312011719,524,524.013000488281,509.630554199219
AUT,Austria,40963,"Harmonized Test Scores, Male",Score,501.297912597656,526,525.700134277344,505.707366943359
AUT,Austria,40964,Learning-Adjusted Years of School,Years,10.8450241088867,11.67,11.275588035583501,10.9062051773071
AUT,Austria,40965,"Learning-Adjusted Years of School, Female",Years,10.902528762817399,11.56,11.290924072265598,10.9810247421265
AUT,Austria,40966,"Learning-Adjusted Years of School, Male",Years,10.7864456176758,11.72,11.262959480285598,10.834620475769
AUT,Austria,40967,Probability of Survival to Age 5,Probability,0.9956733584403991,0.9964,0.996415019035339,0.996477246284485
AUT,Austria,40968,"Probability of Survival to Age 5, Female",Probability,0.9961144924163822,0.9968,0.9967702031135559,0.9968231916427609
AUT,Austria,40969,"Probability of Survival to Age 5, Male",Probability,0.995255708694458,0.9961,0.996079981327057,0.996149897575378
AZE,Azerbaijan,40884,Survival Rate from Age 15-60,Ratio,0.864685952663422,0.8723,0.880382418632507,0.88195812702179
AZE,Azerbaijan,40885,"Survival Rate from Age 15-60, Female",Ratio,0.9106246829032901,0.9158,0.9101160764694209,0.9117370843887329
AZE,Azerbaijan,40886,"Survival Rate from Age 15-60, Male",Ratio,0.8175282478332521,0.8273,0.849677920341492,0.851323843002319
AZE,Azerbaijan,40887,Human Capital Index (HCI) (scale 0-1),Score,0.497457385063171,0.597,0.6293121576309201,0.577767550945282
AZE,Azerbaijan,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.508597791194916,,0.6459505558013922,0.5873146653175351
AZE,Azerbaijan,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.485709607601166,0.5760000000000001,0.6099019050598139,0.561639130115509
AZE,Azerbaijan,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.495958000421524,,0.6245174407958979,0.569717884063721
AZE,Azerbaijan,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.47257986664771995,,0.592488467693329,0.549915611743927
AZE,Azerbaijan,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.48643285036087,,0.613982617855072,0.5684370398521421
AZE,Azerbaijan,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.508524119853973,0.615,0.6461493968963621,0.5911514163017271
AZE,Azerbaijan,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.520670831203461,,0.664292633533478,0.602782309055328
AZE,Azerbaijan,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.49934154748916604,,0.633723199367523,0.584461212158203
AZE,Azerbaijan,40896,Fraction of Children Under 5 Not Stunted,%,0.7345252037048341,0.82,0.8222754001617428,0.8222754001617428
AZE,Azerbaijan,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.7540124654769901,,0.8246964812278751,0.8246964812278751
AZE,Azerbaijan,40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.717497110366821,,0.820264279842377,0.820264279842377
AZE,Azerbaijan,40958,Expected Years of School,Years,10.6936292648315,11.58,12.4046535491943,12.4437866210938
AZE,Azerbaijan,40959,"Expected Years of School, Female",Years,10.595391273498501,,12.4450149536133,12.400107383728
AZE,Azerbaijan,40960,"Expected Years of School, Male",Years,10.7792682647705,,12.3686008453369,12.480195045471199
AZE,Azerbaijan,40961,Harmonized Test Scores,Score,402.048217773438,472,472.27688598632795,415.946197509766
AZE,Azerbaijan,40962,"Harmonized Test Scores, Female",Score,405.887329101563,479,479.300933837891,419.95510864257795
AZE,Azerbaijan,40963,"Harmonized Test Scores, Male",Score,398.384765625,466,466.060852050781,412.331970214844
AZE,Azerbaijan,40964,Learning-Adjusted Years of School,Years,6.878967761993411,8.75,9.37348937988281,8.28151321411133
AZE,Azerbaijan,40965,"Learning-Adjusted Years of School, Female",Years,6.88085603713989,,9.54385089874268,8.331981658935549
AZE,Azerbaijan,40966,"Learning-Adjusted Years of School, Male",Years,6.87087440490723,,9.22323322296143,8.2335729598999
AZE,Azerbaijan,40967,Probability of Survival to Age 5,Probability,0.9623635411262509,0.977,0.977119386196136,0.978476583957672
AZE,Azerbaijan,40968,"Probability of Survival to Age 5, Female",Probability,0.9658566117286679,0.9795,0.9794102311134342,0.980643391609192
AZE,Azerbaijan,40969,"Probability of Survival to Age 5, Male",Probability,0.9590792655944821,0.9746,0.9749042391777042,0.9764257669448849
BDI,Burundi,40884,Survival Rate from Age 15-60,Ratio,0.6804901361465451,0.7142,0.7146260738372799,0.722941100597382
BDI,Burundi,40885,"Survival Rate from Age 15-60, Female",Ratio,0.7077453136444091,0.7427,0.7426434159278871,0.751087248325348
BDI,Burundi,40886,"Survival Rate from Age 15-60, Male",Ratio,0.6523350477218629,0.6852,0.685258328914642,0.693440496921539
BDI,Burundi,40887,Human Capital Index (HCI) (scale 0-1),Score,0.342875510454178,0.38,0.38957479596138,0.386170625686646
BDI,Burundi,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.34610831737518294,0.387,0.406873166561127,0.403796821832657
BDI,Burundi,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.329696118831635,0.358,0.368116080760956,0.36437821388244607
BDI,Burundi,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.33145520091056796,0.366,0.383563369512558,0.380173891782761
BDI,Burundi,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.323963016271591,0.35100000000000003,0.350851953029633,0.34665411710739097
BDI,Burundi,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.33966985344886796,0.374,0.37381979823112504,0.370230346918106
BDI,Burundi,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.356132477521896,0.401,0.409240275621414,0.405884236097336
BDI,Burundi,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.36056908965110795,0.40700000000000003,0.428784370422363,0.42567300796508795
BDI,Burundi,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.35603320598602295,0.396,0.39546561241149897,0.39199408888816795
BDI,Burundi,40896,Fraction of Children Under 5 Not Stunted,%,0.42365837097167997,0.4405,0.440528512001038,0.458000004291534
BDI,Burundi,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.46755850315094,0.47600000000000003,0.475998222827911,0.49236202239990207
BDI,Burundi,40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.38186079263687106,0.4055,0.40552908182144204,0.42409360408783003
BDI,Burundi,40958,Expected Years of School,Years,6.418194770812991,7.51,7.95344543457031,7.635571956634519
BDI,Burundi,40959,"Expected Years of School, Female",Years,6.24042177200317,7.31,8.19182014465332,7.9072437286377
BDI,Burundi,40960,"Expected Years of School, Male",Years,6.58961629867554,7.72,7.7161540985107395,7.36983346939087
BDI,Burundi,40961,Harmonized Test Scores,Score,424.74484252929705,423,422.747802734375,422.747802734375
BDI,Burundi,40962,"Harmonized Test Scores, Female",Score,419.417785644531,432,432.20437622070295,432.20437622070295
BDI,Burundi,40963,"Harmonized Test Scores, Male",Score,429.698638916016,415,414.95504760742205,414.95504760742205
BDI,Burundi,40964,Learning-Adjusted Years of School,Years,4.3617525100708,5.08,5.37968254089355,5.16467428207397
BDI,Burundi,40965,"Learning-Adjusted Years of School, Female",Years,4.187749862670899,5.06,5.664865016937259,5.468072414398191
BDI,Burundi,40966,"Learning-Adjusted Years of School, Male",Years,4.53047847747803,5.12,5.1229715347289995,4.89303970336914
BDI,Burundi,40967,Probability of Survival to Age 5,Probability,0.909279823303223,0.9388,0.939022779464722,0.9415431618690491
BDI,Burundi,40968,"Probability of Survival to Age 5, Female",Probability,0.915480494499207,0.9437,0.944046556949615,0.946466445922852
BDI,Burundi,40969,"Probability of Survival to Age 5, Male",Probability,0.903430342674255,0.9343,0.93425464630127,0.9369269609451291
BEL,Belgium,40884,Survival Rate from Age 15-60,Ratio,0.919607222080231,0.9291,0.9291227459907528,0.9312352538108829
BEL,Belgium,40885,"Survival Rate from Age 15-60, Female",Ratio,0.941346049308777,0.9470000000000001,0.947029411792755,0.9483687877655029
BEL,Belgium,40886,"Survival Rate from Age 15-60, Male",Ratio,0.898551523685455,0.9119,0.911945223808289,0.914832890033722
BEL,Belgium,40887,Human Capital Index (HCI) (scale 0-1),Score,0.752726852893829,0.757,0.7627597451210021,0.76041966676712
BEL,Belgium,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.766443014144897,0.7659999999999999,0.771660506725311,0.77233612537384
BEL,Belgium,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.74580317735672,0.745,0.7539110779762271,0.7519775629043579
BEL,Belgium,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.757996141910553,0.754,0.7614712715148929,0.7621824145317081
BEL,Belgium,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.730333983898163,0.735,0.742686688899994,0.738400757312775
BEL,Belgium,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.7395668625831601,0.7490000000000001,0.7541859149932858,0.7490032911300659
BEL,Belgium,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.7590564489364621,0.768,0.77128654718399,0.768837928771973
BEL,Belgium,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.775185227394104,0.777,0.781572043895721,0.7821122407913209
BEL,Belgium,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.7489387989044191,0.763,0.7661387920379642,0.7597346305847171
BEL,Belgium,40958,Expected Years of School,Years,13.2512855529785,13.41,13.5244760513306,13.5244760513306
BEL,Belgium,40959,"Expected Years of School, Female",Years,13.311534881591802,13.45,13.5667972564697,13.5667972564697
BEL,Belgium,40960,"Expected Years of School, Male",Years,13.1908540725708,13.37,13.481013298034698,13.481013298034698
BEL,Belgium,40961,Harmonized Test Scores,Score,526.421875,519,519.4449462890631,516.807861328125
BEL,Belgium,40962,"Harmonized Test Scores, Female",Score,525.999938964844,518,517.523742675781,517.466064453125
BEL,Belgium,40963,"Harmonized Test Scores, Male",Score,526.825866699219,521,521.305908203125,516.145446777344
BEL,Belgium,40964,Learning-Adjusted Years of School,Years,11.161227226257301,11.14,11.240352630615199,11.1832885742188
BEL,Belgium,40965,"Learning-Adjusted Years of School, Female",Years,11.2029857635498,11.13,11.233823776245101,11.232571601867699
BEL,Belgium,40966,"Learning-Adjusted Years of School, Male",Years,11.1188526153565,11.15,11.244371414184599,11.1330623626709
BEL,Belgium,40967,Probability of Survival to Age 5,Probability,0.995539307594299,0.9962,0.996235370635986,0.9963484406471249
BEL,Belgium,40968,"Probability of Survival to Age 5, Female",Probability,0.9960632920265201,0.9967,0.99666827917099,0.996768891811371
BEL,Belgium,40969,"Probability of Survival to Age 5, Male",Probability,0.9950391054153441,0.9958,0.995824813842773,0.995948493480682
BEN,Benin,40884,Survival Rate from Age 15-60,Ratio,0.7451126575469971,0.7627,0.76238340139389,0.7682603597640991
BEN,Benin,40885,"Survival Rate from Age 15-60, Female",Ratio,0.768362164497375,0.7858,0.7860230207443241,0.791960597038269
BEN,Benin,40886,"Survival Rate from Age 15-60, Male",Ratio,0.7211308479309079,0.7393,0.7384110689163209,0.744294404983521
BEN,Benin,40887,Human Capital Index (HCI) (scale 0-1),Score,0.365584790706635,0.406,0.39695033431053206,0.400290727615356
BEN,Benin,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.35966062545776395,0.40299999999999997,0.397853910923004,0.401228040456772
BEN,Benin,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.349157065153122,0.377,0.37572580575943,0.378561913967133
BEN,Benin,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.34119510650634804,0.376,0.37480911612510703,0.37793067097663896
BEN,Benin,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.348954439163208,0.377,0.36941799521446206,0.372173577547073
BEN,Benin,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.370884656906128,0.408,0.39590868353843706,0.39908030629158003
BEN,Benin,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.381947129964828,0.429,0.418015986680985,0.42173755168914795
BEN,Benin,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.37869298458099393,0.425,0.42130312323570296,0.424931794404984
BEN,Benin,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.391988635063171,0.434,0.42304053902626,0.426536113023758
BEN,Benin,40896,Fraction of Children Under 5 Not Stunted,%,,0.6596,,
BEN,Benin,40897,"Fraction of Children Under 5 Not Stunted, Female",%,,0.6761,,
BEN,Benin,40898,"Fraction of Children Under 5 Not Stunted, Male",%,,0.6424,,
BEN,Benin,40958,Expected Years of School,Years,8.24198913574219,9.32,9.18758773803711,9.22453594207764
BEN,Benin,40959,"Expected Years of School, Female",Years,7.56700038909912,8.85,8.78213405609131,8.823309898376461
BEN,Benin,40960,"Expected Years of School, Male",Years,8.90838050842285,9.78,9.58083820343018,9.60848617553711
BEN,Benin,40961,Harmonized Test Scores,Score,377.185363769531,384,383.9228515625,383.9228515625
BEN,Benin,40962,"Harmonized Test Scores, Female",Score,370.59152221679705,384,383.768371582031,383.768371582031
BEN,Benin,40963,"Harmonized Test Scores, Male",Score,381.530670166016,384,384.094970703125,384.094970703125
BEN,Benin,40964,Learning-Adjusted Years of School,Years,4.97401237487793,5.73,5.6437201499939,5.66641664505005
BEN,Benin,40965,"Learning-Adjusted Years of School, Female",Years,4.48682594299316,5.43,5.3924884796142605,5.4177718162536594
BEN,Benin,40966,"Learning-Adjusted Years of School, Male",Years,5.43811273574829,6.01,5.88792276382446,5.90491390228271
BEN,Benin,40967,Probability of Survival to Age 5,Probability,0.888884842395782,0.9017,0.9045428633689879,0.9070135354995731
BEN,Benin,40968,"Probability of Survival to Age 5, Female",Probability,0.895540952682495,0.9074,0.910842418670654,0.913164734840393
BEN,Benin,40969,"Probability of Survival to Age 5, Male",Probability,0.882614016532898,0.8963,0.898669242858887,0.901170194149017
BFA,Burkina Faso,40884,Survival Rate from Age 15-60,Ratio,0.720978140830994,0.7526,0.752631902694702,0.7613705396652221
BFA,Burkina Faso,40885,"Survival Rate from Age 15-60, Female",Ratio,0.734174072742462,0.7673,0.7672401070594791,0.776439130306244
BFA,Burkina Faso,40886,"Survival Rate from Age 15-60, Male",Ratio,0.703952670097351,0.7353,0.735316693782806,0.743925452232361
BFA,Burkina Faso,40887,Human Capital Index (HCI) (scale 0-1),Score,0.319721281528473,0.369,0.378283977508545,0.383691936731339
BFA,Burkina Faso,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.3183673620224,0.36,0.381130397319794,0.38794890046119707
BFA,Burkina Faso,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.309756547212601,0.35200000000000004,0.35910704731941206,0.363230735063553
BFA,Burkina Faso,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.30769044160842896,0.34299999999999997,0.36110630631446794,0.36686855554580705
BFA,Burkina Faso,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.309936791658401,0.335,0.35421150922775296,0.35717299580573997
BFA,Burkina Faso,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.32126578688621504,0.354,0.375307559967041,0.37940397858619707
BFA,Burkina Faso,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.329654186964035,0.385,0.39557772874832103,0.401694387197495
BFA,Burkina Faso,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.3291095495224,0.375,0.399535268545151,0.40683531761169395
BFA,Burkina Faso,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.33255043625831604,0.37,0.394724458456039,0.39937305450439403
BFA,Burkina Faso,40896,Fraction of Children Under 5 Not Stunted,%,0.652850270271301,0.727,0.7891327142715451,0.7509958744049069
BFA,Burkina Faso,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.674724459648132,,0.8057069182395941,0.779982089996338
BFA,Burkina Faso,40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.6318055391311651,,0.7730301022529599,0.723161339759827
BFA,Burkina Faso,40958,Expected Years of School,Years,4.90905475616455,6.5,6.73795223236084,7.018786430358889
BFA,Burkina Faso,40959,"Expected Years of School, Female",Years,4.61725616455078,6.44,6.69690465927124,7.0044240951538095
BFA,Burkina Faso,40960,"Expected Years of School, Male",Years,5.192283630371089,6.57,6.77939701080322,7.03415393829346
BFA,Burkina Faso,40961,Harmonized Test Scores,Score,401.7470703125,404,403.65432739257795,403.65432739257795
BFA,Burkina Faso,40962,"Harmonized Test Scores, Female",Score,396.97341918945295,400,400.367553710938,400.367553710938
BFA,Burkina Faso,40963,"Harmonized Test Scores, Male",Score,408.674377441406,407,407.0654296875,407.0654296875
BFA,Burkina Faso,40964,Learning-Adjusted Years of School,Years,3.1555173397064196,4.2,4.35168552398682,4.533061504364009
